siren,year,company,totalassets,marketable_sec,cash,totaldebt,inventory,creditors,tradedebts,taxes,otherdebts,netincome,netsales
524372828,2017,HB DEVELOPPEMENT,1969.0,100.0,380.0,57.0,0.0,1.0,3.0,13.0,0.0,203.0,134.0
524391059,2014,SAINT AUBIN AUTOMOBILES,222.0,0.0,57.0,193.0,7.0,4.0,75.0,38.0,0.0,3.0,295.0
524391059,2015,SAINT AUBIN AUTOMOBILES,246.0,0.0,26.0,208.0,0.0,13.0,95.0,45.0,0.0,11.0,293.0
524391059,2016,SAINT AUBIN AUTOMOBILES,405.0,0.0,34.0,356.0,0.0,93.0,146.0,42.0,0.0,10.0,451.0
524391059,2017,SAINT AUBIN AUTOMOBILES,368.0,0.0,7.0,285.0,0.0,10.0,133.0,61.0,0.0,34.0,471.0
524395241,2016,BORIE CASTEJA ANIMATION PARTICIPATIONS,152824.0,0.0,93.0,30466.0,0.0,83.0,58.0,578.0,0.0,1786.0,873.0
524395241,2017,BORIE CASTEJA ANIMATION PARTICIPATIONS,154269.0,0.0,559.0,25661.0,0.0,85.0,58.0,928.0,0.0,6481.0,856.0
524396603,2014,JACOB SOLEIL ENERGIE,952.0,30.0,17.0,898.0,0.0,53.0,85.0,1.0,0.0,28.0,176.0
524397544,2014,SOLUXXIA ASSET MANAGEMENT,171.0,0.0,10.0,39.0,0.0,4.0,58.0,19.0,5.0,17.0,107.0
524397544,2015,SOLUXXIA ASSET MANAGEMENT,141.0,0.0,13.0,20.0,0.0,3.0,35.0,8.0,0.0,-11.0,54.0
524397544,2017,SOLUXXIA ASSET MANAGEMENT,250.0,0.0,2.0,114.0,0.0,29.0,22.0,4.0,4.0,-7.0,41.0
524406600,2014,AIRINT SERVICES,277.0,0.0,71.0,126.0,0.0,22.0,2.0,19.0,0.0,-33.0,9.0
524406600,2015,AIRINT SERVICES,387.0,0.0,62.0,190.0,0.0,17.0,74.0,26.0,0.0,25.0,132.0
524406600,2016,AIRINT SERVICES,465.0,0.0,70.0,206.0,0.0,31.0,105.0,38.0,0.0,86.0,223.0
524406600,2017,AIRINT SERVICES,1165.0,0.0,624.0,245.0,0.0,45.0,9.0,80.0,1.0,158.0,329.0
524410255,2014,PYTHEAS,190.0,0.0,5.0,131.0,0.0,4.0,133.0,71.0,0.0,9.0,231.0
524410255,2015,PYTHEAS,196.0,0.0,15.0,126.0,4.0,4.0,121.0,78.0,0.0,11.0,219.0
524416179,2014,ESPACE FORMATION MARYSE DURAND NOUYOU,103.0,0.0,7.0,112.0,0.0,3.0,30.0,9.0,30.0,37.0,197.0
524416179,2015,ESPACE FORMATION MARYSE DURAND NOUYOU,68.0,0.0,2.0,55.0,0.0,5.0,9.0,9.0,25.0,20.0,206.0
524416179,2016,ESPACE FORMATION MARYSE DURAND NOUYOU,63.0,0.0,1.0,45.0,0.0,7.0,8.0,15.0,0.0,6.0,240.0
524416179,2017,ESPACE FORMATION MARYSE DURAND NOUYOU,69.0,0.0,6.0,50.0,0.0,7.0,10.0,25.0,0.0,0.0,233.0
524416179,2018,ESPACE FORMATION MARYSE DURAND NOUYOU,75.0,0.0,5.0,49.0,3.0,9.0,22.0,27.0,5.0,7.0,262.0
524453339,2015,ATELIER DU BOIS TARGONNAIS,48.0,0.0,9.0,36.0,3.0,16.0,23.0,5.0,9.0,-13.0,292.0
524453339,2016,ATELIER DU BOIS TARGONNAIS,58.0,0.0,7.0,42.0,11.0,21.0,13.0,2.0,3.0,4.0,288.0
524453339,2017,ATELIER DU BOIS TARGONNAIS,66.0,0.0,33.0,30.0,0.0,7.0,13.0,10.0,0.0,20.0,219.0
524478294,2017,3LS,131.0,0.0,14.0,84.0,7.0,14.0,14.0,36.0,0.0,13.0,480.0
524504677,2014,LASSOUJADE,261.0,0.0,9.0,167.0,0.0,3.0,29.0,30.0,0.0,25.0,299.0
524506219,2016,DUELEC,81.0,0.0,24.0,52.0,16.0,28.0,31.0,10.0,0.0,-7.0,201.0
524509023,2014,FOURNIL D'ANDERNOS,1295.0,0.0,51.0,1275.0,25.0,74.0,14.0,80.0,0.0,0.0,1269.0
524509023,2015,FOURNIL D'ANDERNOS,1229.0,0.0,49.0,609.0,26.0,35.0,12.0,81.0,0.0,0.0,1221.0
524518891,2014,AUTOPTIM AUTOMOBILES SAUVAGET,245.0,0.0,101.0,59.0,111.0,4.0,22.0,28.0,1.0,19.0,1268.0
524518891,2015,AUTOPTIM AUTOMOBILES SAUVAGET,259.0,0.0,135.0,52.0,107.0,3.0,14.0,26.0,1.0,34.0,1236.0
524553252,2017,CAMBURET,52.0,0.0,0.0,28.0,4.0,12.0,13.0,10.0,1.0,9.0,193.0
524555117,2014,LE LODGE,14.0,0.0,8.0,24.0,0.0,4.0,0.0,4.0,0.0,-10.0,99.0
524569803,2014,ORIGINAL HOME ENERGIE,50.0,8.0,16.0,20.0,9.0,10.0,6.0,7.0,3.0,2.0,112.0
524576899,2014,ADDICTION,309.0,0.0,1.0,298.0,171.0,60.0,1.0,5.0,0.0,3.0,177.0
524591823,2014,INGENIERIE DEVELOPPEMENT,366.0,0.0,127.0,173.0,7.0,14.0,215.0,81.0,78.0,73.0,464.0
524591823,2015,INGENIERIE DEVELOPPEMENT,343.0,0.0,161.0,98.0,10.0,19.0,128.0,69.0,0.0,70.0,442.0
524591823,2016,INGENIERIE DEVELOPPEMENT,405.0,0.0,91.0,140.0,9.0,14.0,242.0,120.0,6.0,19.0,453.0
524591823,2017,INGENIERIE DEVELOPPEMENT,429.0,0.0,184.0,144.0,13.0,22.0,191.0,112.0,10.0,21.0,492.0
524607801,2014,BORGIA & CO,586.0,0.0,52.0,226.0,55.0,37.0,213.0,126.0,18.0,13.0,1096.0
524607801,2015,BORGIA & CO,686.0,0.0,4.0,323.0,51.0,39.0,334.0,175.0,9.0,8.0,1015.0
524623394,2017,2 PEIRERA FACADES BORDELAISES,95.0,0.0,48.0,36.0,0.0,10.0,30.0,17.0,5.0,31.0,176.0
524668720,2014,CHRISTIAN BEZOS TRANSPORT,419.0,0.0,49.0,318.0,12.0,80.0,200.0,130.0,1.0,34.0,1174.0
524668720,2015,CHRISTIAN BEZOS TRANSPORT,414.0,0.0,88.0,290.0,3.0,54.0,176.0,142.0,0.0,28.0,1106.0
524668720,2016,CHRISTIAN BEZOS TRANSPORT,500.0,0.0,57.0,352.0,3.0,61.0,207.0,138.0,0.0,30.0,1114.0
524671815,2014,LES CAPUCINS,539.0,0.0,40.0,397.0,184.0,252.0,292.0,22.0,0.0,9.0,1006.0
524671815,2015,LES CAPUCINS,1072.0,0.0,105.0,910.0,478.0,431.0,419.0,15.0,354.0,20.0,1314.0
524671815,2016,LES CAPUCINS,1353.0,0.0,10.0,1186.0,476.0,480.0,631.0,24.0,3.0,6.0,2316.0
524719994,2014,SAGEXT,599.0,0.0,1.0,891.0,0.0,3.0,43.0,12.0,32.0,-57.0,25.0
524719994,2016,SAGEXT,572.0,0.0,6.0,1039.0,0.0,5.0,73.0,20.0,24.0,-133.0,25.0
524720729,2014,LCF,457.0,0.0,25.0,183.0,0.0,1.0,13.0,5.0,0.0,23.0,127.0
524720729,2015,LCF,443.0,0.0,12.0,159.0,0.0,1.0,7.0,6.0,0.0,19.0,116.0
524720729,2016,LCF,437.0,0.0,0.0,129.0,0.0,1.0,1.0,9.0,0.0,42.0,118.0
524720729,2017,LCF,440.0,0.0,3.0,87.0,0.0,1.0,9.0,8.0,0.0,63.0,129.0
524738762,2014,SOARES BATIMENT,552.0,0.0,12.0,389.0,71.0,264.0,321.0,57.0,62.0,52.0,1149.0
524738762,2015,SOARES BATIMENT,615.0,0.0,25.0,369.0,81.0,230.0,337.0,42.0,93.0,79.0,1471.0
524748167,2014,MORE,145.0,0.0,101.0,77.0,10.0,12.0,5.0,65.0,0.0,32.0,256.0
524748167,2017,MORE,64.0,0.0,0.0,34.0,0.0,3.0,47.0,0.0,28.0,-11.0,237.0
524774205,2014,AX'EAU IV,146.0,0.0,39.0,50.0,0.0,6.0,73.0,27.0,1.0,21.0,198.0
524774205,2015,AX'EAU IV,191.0,0.0,64.0,67.0,0.0,26.0,98.0,32.0,0.0,28.0,247.0
524787140,2014,MONY & CO,633.0,0.0,24.0,399.0,228.0,259.0,110.0,18.0,10.0,86.0,1350.0
524787140,2015,MONY & CO,1065.0,0.0,142.0,713.0,350.0,493.0,265.0,35.0,3.0,117.0,1998.0
524789583,2014,DOMA,6868.0,0.0,304.0,3574.0,0.0,11.0,69.0,80.0,0.0,884.0,548.0
524789583,2015,DOMA,6956.0,0.0,68.0,3144.0,0.0,9.0,82.0,109.0,2.0,849.0,707.0
524789583,2016,DOMA,6958.0,0.0,111.0,2651.0,0.0,7.0,145.0,107.0,0.0,881.0,854.0
524789583,2017,DOMA,6718.0,0.0,52.0,1927.0,0.0,15.0,124.0,93.0,0.0,819.0,875.0
524806213,2014,JAVAPERF CONSULTING,96.0,0.0,69.0,23.0,0.0,1.0,18.0,8.0,0.0,37.0,103.0
524807047,2014,LA TRIBU,498.0,0.0,80.0,310.0,22.0,222.0,1.0,88.0,0.0,15.0,1531.0
524808474,2014,PHARMACIE DE BACALAN,2602.0,11.0,20.0,1987.0,247.0,201.0,92.0,82.0,0.0,78.0,2500.0
524808474,2015,PHARMACIE DE BACALAN,2623.0,1.0,50.0,1940.0,249.0,310.0,86.0,65.0,6.0,67.0,2455.0
524808474,2016,PHARMACIE DE BACALAN,2889.0,1.0,43.0,2135.0,301.0,318.0,95.0,68.0,6.0,61.0,2692.0
524808474,2017,PHARMACIE DE BACALAN,2990.0,1.0,70.0,2145.0,385.0,369.0,114.0,88.0,4.0,102.0,2981.0
524808474,2018,PHARMACIE DE BACALAN,2990.0,1.0,14.0,2025.0,436.0,431.0,100.0,70.0,7.0,119.0,3167.0
524810876,2015,P F P AQUITAINE,162.0,0.0,27.0,67.0,8.0,35.0,101.0,27.0,2.0,14.0,491.0
524810876,2016,P F P AQUITAINE,240.0,0.0,42.0,127.0,7.0,70.0,165.0,54.0,3.0,19.0,743.0
524846060,2016,ATLANTIQUE GESTION DE PATRIMOINE,165.0,0.0,74.0,125.0,0.0,0.0,44.0,71.0,0.0,28.0,339.0
524846060,2017,ATLANTIQUE GESTION DE PATRIMOINE,185.0,0.0,84.0,59.0,0.0,0.0,65.0,39.0,0.0,86.0,433.0
524846060,2018,ATLANTIQUE GESTION DE PATRIMOINE,390.0,230.0,20.0,116.0,0.0,1.0,117.0,92.0,4.0,150.0,603.0
524866506,2014,D CAP CONSTRUCTION,871.0,0.0,516.0,316.0,2.0,129.0,229.0,181.0,0.0,292.0,2135.0
524866506,2015,D CAP CONSTRUCTION,1021.0,0.0,465.0,323.0,3.0,179.0,369.0,119.0,4.0,285.0,2425.0
524915501,2014,HAUSSMANN AUTOMOBILES,532.0,0.0,78.0,488.0,73.0,97.0,125.0,96.0,1.0,26.0,963.0
524915501,2015,HAUSSMANN AUTOMOBILES,905.0,0.0,26.0,849.0,67.0,88.0,297.0,103.0,0.0,16.0,1195.0
524915501,2016,HAUSSMANN AUTOMOBILES,1018.0,0.0,34.0,955.0,80.0,138.0,281.0,81.0,50.0,7.0,1102.0
524915501,2017,HAUSSMANN AUTOMOBILES,999.0,0.0,31.0,913.0,61.0,227.0,251.0,103.0,30.0,23.0,1915.0
524926987,2016,LECTYS TRAVAUX & AMENAGEMENT,217.0,0.0,20.0,157.0,2.0,54.0,161.0,100.0,2.0,25.0,989.0
524926987,2017,LECTYS TRAVAUX & AMENAGEMENT,304.0,0.0,37.0,230.0,5.0,72.0,217.0,134.0,2.0,41.0,1135.0
524926987,2018,LECTYS TRAVAUX & AMENAGEMENT,265.0,0.0,44.0,181.0,16.0,60.0,164.0,120.0,1.0,51.0,1333.0
524929395,2014,AMBULANCES AQUITAINE SUD GIRONDE,357.0,15.0,28.0,221.0,0.0,10.0,3.0,45.0,0.0,37.0,529.0
524929395,2015,AMBULANCES AQUITAINE SUD GIRONDE,421.0,5.0,24.0,235.0,0.0,12.0,32.0,56.0,0.0,50.0,575.0
524929395,2016,AMBULANCES AQUITAINE SUD GIRONDE,348.0,5.0,20.0,154.0,0.0,18.0,34.0,49.0,0.0,26.0,679.0
524940442,2015,LE SALON DE CHARLOTTE,55.0,0.0,12.0,15.0,3.0,1.0,0.0,14.0,0.0,9.0,109.0
524940442,2017,LE SALON DE CHARLOTTE,66.0,0.0,18.0,15.0,6.0,3.0,0.0,12.0,0.0,9.0,124.0
524949203,2014,ERTEX,936.0,0.0,27.0,427.0,185.0,318.0,55.0,13.0,0.0,11.0,784.0
524949203,2015,ERTEX,964.0,0.0,8.0,423.0,326.0,330.0,26.0,19.0,0.0,33.0,726.0
524949203,2016,ERTEX,773.0,0.0,19.0,307.0,216.0,241.0,19.0,13.0,0.0,-75.0,760.0
524949203,2017,ERTEX,790.0,0.0,24.0,314.0,203.0,277.0,27.0,20.0,0.0,10.0,736.0
524955176,2014,ACAD CONCEPTION,925.0,80.0,668.0,347.0,0.0,283.0,25.0,64.0,0.0,193.0,744.0
524960804,2014,ACFORM,212.0,80.0,10.0,120.0,0.0,1.0,15.0,9.0,0.0,12.0,109.0
524960804,2015,ACFORM,246.0,56.0,22.0,125.0,0.0,1.0,30.0,15.0,0.0,29.0,110.0
524961687,2014,SARL QUATRE,203.0,0.0,90.0,115.0,9.0,21.0,1.0,47.0,0.0,61.0,322.0
524961687,2015,SARL QUATRE,255.0,0.0,116.0,89.0,21.0,39.0,0.0,24.0,0.0,77.0,416.0
524961786,2016,ATELIER TOPOGRAPHIE SERVICES,356.0,0.0,107.0,187.0,61.0,125.0,103.0,34.0,4.0,20.0,875.0
524979804,2014,CLEAR NETTOYAGE,505.0,10.0,7.0,178.0,2.0,14.0,193.0,159.0,2.0,4.0,1012.0
524985280,2018,YOUF PATRICK,516.0,0.0,145.0,266.0,11.0,152.0,0.0,26.0,4.0,53.0,394.0
525000717,2014,MELANDRE,12.0,0.0,2.0,12.0,3.0,1.0,0.0,7.0,0.0,-1.0,58.0
525000717,2015,MELANDRE,12.0,0.0,4.0,7.0,2.0,1.0,0.0,5.0,0.0,6.0,44.0
525000717,2016,MELANDRE,10.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,41.0
525003737,2014,SELARL DU DOCTEUR LAFRANQUE PASCAL,85.0,0.0,42.0,43.0,0.0,2.0,0.0,39.0,0.0,17.0,268.0
525015574,2016,MAGILE,128.0,0.0,67.0,23.0,0.0,0.0,23.0,21.0,0.0,8.0,88.0
525021341,2014,MBV PROD,118.0,0.0,67.0,48.0,0.0,1.0,3.0,22.0,0.0,42.0,142.0
525026043,2016,ILS CONSULTING,89.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0
525031076,2014,SYCAR,941.0,0.0,143.0,626.0,191.0,250.0,5.0,77.0,0.0,26.0,3497.0
525031076,2015,SYCAR,915.0,0.0,191.0,556.0,177.0,214.0,9.0,105.0,0.0,44.0,3596.0
525031076,2016,SYCAR,971.0,0.0,227.0,553.0,156.0,242.0,23.0,107.0,0.0,49.0,3652.0
525031076,2017,SYCAR,1021.0,0.0,291.0,623.0,177.0,249.0,45.0,96.0,0.0,-17.0,3542.0
525046421,2016,STRATEGICS,28.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,-4.0,110.0
525051934,2014,NLD CONTROLE,44.0,10.0,14.0,27.0,0.0,0.0,7.0,15.0,0.0,4.0,81.0
525051934,2015,NLD CONTROLE,41.0,13.0,7.0,25.0,0.0,0.0,12.0,13.0,0.0,2.0,90.0
525051934,2016,NLD CONTROLE,53.0,13.0,9.0,32.0,0.0,1.0,16.0,16.0,0.0,6.0,103.0
525051934,2017,NLD CONTROLE,59.0,13.0,2.0,37.0,0.0,1.0,9.0,6.0,0.0,2.0,101.0
525054417,2015,CAP SERVICES - SAINT JEAN D'ILLAC,1441.0,0.0,2.0,1490.0,127.0,698.0,190.0,29.0,0.0,-61.0,989.0
525078887,2015,RDP,342.0,0.0,88.0,202.0,2.0,128.0,211.0,52.0,2.0,43.0,941.0
525078887,2016,RDP,322.0,0.0,47.0,157.0,3.0,83.0,231.0,64.0,0.0,33.0,746.0
525078887,2017,RDP,678.0,0.0,90.0,490.0,10.0,121.0,336.0,132.0,115.0,23.0,808.0
525092854,2014,CEM,149.0,0.0,11.0,113.0,2.0,13.0,0.0,32.0,1.0,19.0,193.0
525122750,2014,OPSIS VISION,315.0,0.0,67.0,189.0,5.0,15.0,41.0,29.0,7.0,23.0,320.0
525122750,2015,OPSIS VISION,296.0,0.0,65.0,138.0,6.0,14.0,44.0,26.0,0.0,37.0,323.0
525132346,2016,PLEIN AIR PAYSAGE,54.0,0.0,11.0,14.0,4.0,2.0,35.0,12.0,0.0,12.0,66.0
525139838,2014,CAYCHAC BLANQUEFORT LOCATION C B L,58.0,0.0,18.0,43.0,0.0,4.0,11.0,4.0,0.0,11.0,52.0
525139838,2015,CAYCHAC BLANQUEFORT LOCATION C B L,96.0,0.0,37.0,78.0,0.0,3.0,11.0,3.0,0.0,4.0,33.0
525167755,2014,IN2WINES,2508.0,30.0,143.0,2130.0,1056.0,250.0,192.0,49.0,94.0,44.0,5652.0
525178778,2014,SACO FRANCE,254.0,0.0,19.0,162.0,19.0,48.0,64.0,43.0,0.0,30.0,444.0
525178778,2015,SACO FRANCE,479.0,0.0,4.0,378.0,37.0,89.0,89.0,43.0,1.0,4.0,430.0
525178778,2016,SACO FRANCE,459.0,0.0,7.0,362.0,38.0,102.0,70.0,39.0,1.0,2.0,448.0
525188371,2014,NEXT EDEN,255.0,41.0,34.0,145.0,38.0,26.0,0.0,18.0,0.0,31.0,478.0
525188371,2015,NEXT EDEN,267.0,60.0,45.0,133.0,22.0,39.0,10.0,15.0,0.0,24.0,432.0
525188371,2016,NEXT EDEN,246.0,60.0,30.0,124.0,16.0,33.0,12.0,20.0,0.0,18.0,394.0
525188371,2017,NEXT EDEN,252.0,61.0,49.0,112.0,15.0,45.0,12.0,18.0,0.0,18.0,384.0
525188371,2018,NEXT EDEN,261.0,61.0,51.0,163.0,27.0,61.0,12.0,19.0,0.0,18.0,397.0
525188629,2014,KEVODA,144.0,0.0,21.0,64.0,35.0,12.0,0.0,13.0,0.0,22.0,249.0
525188629,2015,KEVODA,148.0,0.0,21.0,50.0,36.0,12.0,7.0,13.0,0.0,17.0,239.0
525188629,2016,KEVODA,139.0,0.0,15.0,65.0,38.0,9.0,9.0,13.0,0.0,9.0,221.0
525188629,2017,KEVODA,154.0,0.0,39.0,71.0,28.0,26.0,9.0,13.0,0.0,6.0,228.0
525188629,2018,KEVODA,154.0,0.0,35.0,110.0,38.0,28.0,9.0,9.0,0.0,2.0,237.0
525207916,2016,DWT,719.0,15.0,12.0,738.0,3.0,8.0,0.0,16.0,0.0,-25.0,178.0
525252078,2014,SARL SERBAT,40.0,0.0,17.0,9.0,0.0,2.0,9.0,2.0,2.0,7.0,161.0
525252078,2015,SARL SERBAT,40.0,0.0,13.0,10.0,0.0,1.0,15.0,1.0,4.0,0.0,109.0
525253175,2014,CMES BAT,356.0,0.0,51.0,240.0,0.0,3.0,284.0,102.0,1.0,37.0,423.0
525253175,2015,CMES BAT,378.0,0.0,44.0,224.0,0.0,2.0,316.0,95.0,1.0,39.0,288.0
525253175,2016,CMES BAT,400.0,0.0,66.0,204.0,0.0,2.0,320.0,37.0,1.0,42.0,314.0
525253175,2017,CMES BAT,438.0,0.0,161.0,211.0,0.0,2.0,259.0,28.0,40.0,30.0,252.0
525253175,2018,CMES BAT,509.0,0.0,83.0,274.0,0.0,5.0,295.0,19.0,114.0,9.0,201.0
525315222,2014,SOI,207.0,0.0,24.0,165.0,0.0,141.0,197.0,21.0,1.0,-27.0,798.0
525315222,2015,SOI,129.0,0.0,11.0,110.0,0.0,90.0,139.0,16.0,1.0,2.0,689.0
525318374,2014,LA ROSE DE MONS,313.0,0.0,6.0,423.0,3.0,198.0,15.0,122.0,9.0,125.0,1690.0
525342846,2014,LILIUM,373.0,0.0,2.0,381.0,12.0,15.0,3.0,38.0,2.0,-20.0,398.0
525342846,2015,LILIUM,384.0,0.0,7.0,428.0,12.0,29.0,4.0,39.0,0.0,-35.0,395.0
525342846,2016,LILIUM,391.0,0.0,5.0,487.0,8.0,64.0,5.0,40.0,0.0,-54.0,390.0
525342846,2017,LILIUM,382.0,0.0,6.0,488.0,8.0,21.0,4.0,38.0,0.0,-10.0,394.0
525342846,2018,LILIUM,371.0,0.0,6.0,364.0,12.0,27.0,3.0,30.0,0.0,113.0,400.0
525379186,2015,L'ANTHURIUM ROUGE,155.0,0.0,6.0,150.0,0.0,25.0,0.0,17.0,0.0,-5.0,224.0
525580197,2014,SOGEA SUD OUEST HYDRAULIQUE,36209.0,0.0,2026.0,24271.0,577.0,13894.0,19587.0,7908.0,1396.0,1857.0,72340.0
525580197,2015,SOGEA SUD OUEST HYDRAULIQUE,46294.0,0.0,2046.0,31512.0,740.0,16949.0,22307.0,9624.0,3124.0,1676.0,88730.0
525580197,2016,SOGEA SUD OUEST HYDRAULIQUE,47486.0,0.0,4145.0,33990.0,930.0,18608.0,25414.0,9954.0,3110.0,2207.0,84310.0
525580197,2017,SOGEA SUD OUEST HYDRAULIQUE,62078.0,0.0,4200.0,45183.0,1691.0,24279.0,36561.0,13569.0,3999.0,2306.0,122876.0
525580197,2018,SOGEA SUD OUEST HYDRAULIQUE,63262.0,0.0,7000.0,43368.0,1056.0,22476.0,32164.0,13433.0,4375.0,2839.0,120324.0
525780102,2014,SEC,8216.0,3935.0,157.0,640.0,0.0,14.0,96.0,23.0,0.0,-132.0,134.0
525780102,2015,SEC,7961.0,2887.0,124.0,523.0,0.0,21.0,48.0,3.0,0.0,-120.0,97.0
525780102,2016,SEC,7860.0,2095.0,61.0,542.0,0.0,14.0,48.0,10.0,0.0,-126.0,119.0
525780102,2017,SEC,7745.0,2125.0,118.0,550.0,0.0,24.0,57.0,5.0,2.0,-111.0,114.0
526420559,2014,OCI AGRO FRANCE,5045.0,0.0,4343.0,947.0,0.0,231.0,401.0,370.0,245.0,1478.0,4054.0
526420559,2015,OCI AGRO FRANCE,4506.0,0.0,3728.0,637.0,0.0,236.0,523.0,336.0,65.0,1030.0,3591.0
526420559,2016,OCI AGRO FRANCE,5319.0,0.0,4392.0,1657.0,0.0,185.0,613.0,1354.0,118.0,796.0,2922.0
526420559,2017,OCI AGRO FRANCE,4728.0,0.0,1123.0,738.0,0.0,249.0,471.0,489.0,0.0,1070.0,3116.0
527518757,2014,HF SIXTINE,3391.0,808.0,54.0,97.0,0.0,4.0,317.0,63.0,6.0,59.0,212.0
527530125,2014,ACP THERMIE,22.0,0.0,4.0,15.0,0.0,2.0,7.0,7.0,0.0,0.0,78.0
527534697,2014,NATURACOACH CONSEIL,41.0,0.0,32.0,7.0,0.0,1.0,0.0,6.0,0.0,5.0,118.0
527534697,2015,NATURACOACH CONSEIL,120.0,0.0,95.0,37.0,0.0,2.0,0.0,34.0,0.0,47.0,189.0
527534697,2016,NATURACOACH CONSEIL,123.0,0.0,102.0,6.0,0.0,2.0,0.0,3.0,0.0,34.0,149.0
527534697,2017,NATURACOACH CONSEIL,146.0,0.0,74.0,2.0,0.0,1.0,58.0,0.0,0.0,28.0,126.0
527538995,2018,EURL GERFRA INVENTAIRE,119.0,0.0,43.0,59.0,0.0,2.0,31.0,30.0,1.0,18.0,120.0
527541650,2014,FINANCIERE COROMANDEL,999.0,0.0,16.0,277.0,0.0,2.0,0.0,38.0,6.0,19.0,151.0
527541650,2015,FINANCIERE COROMANDEL,1097.0,0.0,31.0,229.0,0.0,2.0,0.0,35.0,0.0,-20.0,152.0
527541650,2016,FINANCIERE COROMANDEL,1086.0,0.0,18.0,221.0,0.0,4.0,3.0,33.0,0.0,-2.0,142.0
527541650,2017,FINANCIERE COROMANDEL,767.0,0.0,6.0,196.0,0.0,5.0,0.0,29.0,0.0,-292.0,117.0
527541650,2018,FINANCIERE COROMANDEL,777.0,0.0,6.0,286.0,0.0,3.0,8.0,34.0,0.0,44.0,148.0
527546394,2017,LEASALLIANCE,183.0,0.0,124.0,121.0,0.0,111.0,37.0,10.0,0.0,10.0,1017.0
527562326,2014,BERNARD FRAICHE COQUILLAGES ET CRUSTACES,16.0,0.0,5.0,13.0,0.0,5.0,0.0,0.0,0.0,-2.0,72.0
527562326,2015,BERNARD FRAICHE COQUILLAGES ET CRUSTACES,15.0,0.0,6.0,8.0,0.0,4.0,0.0,1.0,0.0,4.0,75.0
527562326,2016,BERNARD FRAICHE COQUILLAGES ET CRUSTACES,13.0,0.0,2.0,11.0,1.0,7.0,0.0,3.0,0.0,-5.0,75.0
527600019,2014,WOOVI,101.0,0.0,13.0,151.0,67.0,38.0,3.0,20.0,0.0,7.0,227.0
527600043,2014,ETUDE SAINT-SEURIN,381.0,0.0,132.0,238.0,0.0,65.0,25.0,39.0,21.0,46.0,561.0
527600043,2015,ETUDE SAINT-SEURIN,371.0,0.0,48.0,231.0,0.0,15.0,26.0,34.0,14.0,4.0,491.0
527600043,2017,ETUDE SAINT-SEURIN,632.0,0.0,343.0,436.0,0.0,66.0,31.0,70.0,31.0,52.0,720.0
527613269,2015,AED ELECTRICITE,195.0,16.0,43.0,106.0,0.0,10.0,46.0,29.0,0.0,40.0,351.0
527613269,2016,AED ELECTRICITE,129.0,1.0,22.0,59.0,1.0,12.0,8.0,17.0,0.0,-18.0,205.0
527613269,2017,AED ELECTRICITE,170.0,9.0,2.0,79.0,24.0,25.0,36.0,16.0,32.0,22.0,218.0
527629364,2015,GIRONDE AUTOMOBILES,188.0,0.0,30.0,128.0,123.0,2.0,30.0,6.0,2.0,5.0,1626.0
527629364,2017,GIRONDE AUTOMOBILES,245.0,0.0,39.0,180.0,199.0,8.0,0.0,11.0,1.0,1.0,1959.0
527629364,2018,GIRONDE AUTOMOBILES,243.0,0.0,39.0,171.0,150.0,15.0,19.0,15.0,5.0,7.0,1782.0
527638035,2015,IM CONSEILS,19.0,0.0,4.0,13.0,0.0,1.0,10.0,12.0,0.0,-1.0,107.0
527665020,2014,ATELIER VALERY BRANDELA,69.0,5.0,25.0,52.0,0.0,0.0,20.0,26.0,17.0,27.0,123.0
527676084,2014,JV GROUP,4950.0,0.0,1474.0,3866.0,19.0,1795.0,2495.0,128.0,1868.0,89.0,7613.0
527676084,2015,JV GROUP,3006.0,0.0,224.0,1749.0,14.0,1380.0,1449.0,269.0,1.0,89.0,5199.0
527676084,2017,JV GROUP,17404.0,0.0,326.0,11221.0,56.0,3654.0,4026.0,708.0,147.0,-77.0,11274.0
527706949,2015,PENINSULES & CONTINENTS,231.0,0.0,97.0,285.0,0.0,75.0,64.0,23.0,179.0,-53.0,204.0
527706949,2017,PENINSULES & CONTINENTS,324.0,0.0,173.0,310.0,0.0,99.0,85.0,31.0,172.0,9.0,230.0
527710198,2014,LA BICHE VOLANTE,54.0,0.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.0
527710198,2016,LA BICHE VOLANTE,81.0,0.0,79.0,41.0,0.0,1.0,0.0,0.0,0.0,27.0,51.0
527710198,2017,LA BICHE VOLANTE,110.0,0.0,108.0,44.0,0.0,2.0,0.0,2.0,0.0,26.0,68.0
527710198,2018,LA BICHE VOLANTE,134.0,0.0,133.0,47.0,0.0,2.0,0.0,4.0,1.0,22.0,68.0
527714307,2014,YVES TALOU,38.0,0.0,3.0,34.0,5.0,0.0,4.0,4.0,0.0,-1.0,104.0
527714307,2015,YVES TALOU,42.0,0.0,5.0,35.0,2.0,2.0,16.0,9.0,0.0,3.0,117.0
527714307,2016,YVES TALOU,47.0,0.0,19.0,40.0,2.0,8.0,12.0,12.0,0.0,1.0,128.0
